place order happen x eats said sorry nt help Man door dash place actually customer service ,0.083
Nice service ,0.737
Excellent ,1.0
publish app not country ? Wasted time ,0.345
super easy order food local delivery easy prepare meal customer support efficient fair wish delivery round charge plus extra ,0.627
order ! ! ! ,0.0
Unable place order Kept saying payment method invalid ordered successfully time ,0.242
not home ,0.0
Great app ,0.804
No food display great meal idea meal ,0.16799999999999998
Good ,1.0
Wo not let log use not let : pouting face : ,0.0
,0.0
Not area ,0.0
: blue heart : : yellow heart : : orange heart : : purple heart : : dark skin tone : : dark skin tone : : dark skin tone : : dark skin tone : ,0.0
u stopped break partner ship support ,0.10499999999999998
Good use ,0.744
Nice ,1.0
,0.0
cash not work ,0.0
love period ,0.808
Simply love ,0.808
not ,0.0
Horrible getting ! ,-0.791
people Phone Support worst thing not ,-0.13
Great thanks ,1.0
ordered twice app not able find driver food ,0.0
Great ,1.0
Easy use app :) ,0.747
order entire price meal ,0.0
,0.0
/ Order fulfillment ,0.0
great service lately Plenty food delivery use instead ,0.369
Time time order wrong not Thief Thief Thief ! ,0.35100000000000003
gift card app - not added order ,0.367
eats joke ! order missing half order credit ordered family meal not chicken customer service best delivery service not worth star ! Door dash grub hub better delivery service care ! ,0.29600000000000004
Easy ,1.0
Great ,1.0
Life saver university absolutely love not understand service charge times not ,0.31
no special request section want sauce restaurant hope help ,0.469
times not arrive received order got message saying thanks order tipping ? ? ,0.246
Apparently eats app told No wonder ,-0.306
nt restaurant available reset couple times ,0.0
Small order fee bogus minimum ,0.0
Took long food cold ,0.0
second time row not received dessert ,0.0
work ,0.0
Constantly waiting forever meal better ,0.42
Easy use lots choose ,0.492
Took money kept food ,0.0
Eats love ,0.808
Terrible app hard order payment ,-0.6
Excellent ,1.0
love app service ! ,0.692
food time good experience ,0.492
able place order restaurant ,0.0
Good ,1.0
Wo nt open ,0.0
not showing showing one ride restaurant four five ,0.0
Horrible use u ,-0.778
Love concept constantly unreliable End thing simply browsing restaurant time d ,0.318
limited available restaurant ,-0.487
best ,1.0
absolutely freezer order eats completely different address mind hungry yr old Son food eat tell sorry experience u money NO ! ! WANT FOOD ! ! moving no tired yr old time riding ill money - business days : face mouth : ,-0.26
Great app ,0.804
better past couple Yes refund not place ,0.528
wait delivery driver waiting person order ridiculous ,-0.294
Faster safe ,0.744
shutting order damn ! ! ,-0.621
order eats ,0.0
far nt bad food ,-0.538
poor quality incorporate service center second time order & refusing send order restaurant contact bad experience ,-0.437
wild app -- wild efficiency Eats past couple ur app given trouble competition horribly run delivery Ur app going blank ; not load blank home cuisine went middle order not site load ordered Grub Hub ! ,-0.097
Absolutely terrible deal goes wrong ,-0.684
good service ,0.744
not work tried regular app reason let log ask e mail providing cell number saying e mail exist not provide log screen ,0.064
Horrible ordered food got got order not refund credit use treat stick eat know treat ,-0.01200000000000001
Server timed unable complete order try app not jack ,0.0
not let actual app enter number registered not way log Absolutely ridiculous ,-0.10600000000000001
Good food ordered far wait times ,0.367
Thank ,1.0
,0.0
love fast efficient ,0.875
Works ,0.0
Fast service ,0.0
app ,0.0
Good love ,1.0
Hi mate good food hot good ,0.592
good food ,0.744
great getting door fast hassle calling restaurant delivery later eating ! ! ,0.342
not app let ,0.0
previous owner current phone number associated phone number acknowledge fact people change phone ; app not let forward registration ,0.14
n la ,0.0
nt order ,0.0
fine ,1.0
u n loin pour genre s cass la vol s e ruin e service client ne car la e s r gal l Pour l eats s l tout ,-0.275
Order support rang said refund month tried ,0.31
New update wo nt let ,0.0
tired rare eat ,-0.592
not talk card stupid app ,0.41
Poor support ! ,-0.11400000000000005
,0.0
not use app ! ! ! consistently past latest delivery time order delivery fee ! ordered worth food cold soggy use service competition door dash like justify second rate app service like Way loose customer ,0.154
No support faced times thing provide dash board receive food late garbage driver eat not not care not waste time ( message reply ): throw compliance team feel : unamused face : thing driver issue ( party ) sure deliver : expressionless face : ,0.062
Absolutely appalling customer service eats rated star people trust pilot good reason customer service help team useless not phone number complain no accountability Absolutely ridiculous filing charge bank transaction got lied staff order con money Ridiculous ,-0.11200000000000002
Fast service good value ! ,0.737
Food Good ,0.744
Excellent ,1.0
convenient ,0.0
nice service ,0.737
app big consistently bad buggy Random missing plague thing delivery visually break point way driver got crash app way check progress no matter version Speaking app add bloat instead Thanks not care people order Let order food ,-0.131
App not working ,0.0
love fact pay track entire order way till door ,0.22200000000000003
Eats card blocked bank temperamental disappointed install delete multiple times getting work ,-0.342
Life changer Wether lazy not cook legitimate eats day ! ,-0.259
Terrible customer support food late cold delivery process use one ,-0.028999999999999998
upset leave today worst service eats past month TODAY lady comes food ( super friendly ) nt realize order wrong understand place item right drink ( wrong size ) come upstair realize missing chicken small ! hell ? Not attentive horrible service ,-0.197
Update ! worst double - check check sure got right deliver hot inedible pile garbage given run - credit service worst customer service worse straight steal money Use ,-0.202
,0.0
Absolute trash half time order right wo nt accept card despite debit card chip tech delivery better ,0.268
st time worked fine tried week available delivery range apparently mile far delivery week ,0.122
price restaurant delivery ? ,0.0
not let use app Send text opt not send message ,0.0
ordered hour got notification saying order tried calling driver not not track ,0.0
app great not use free delivery promotion phone nt exist ( phone s ) u know free delivery promotion ask friend help order time annoying tackled / rate ,0.053999999999999965
Quick efficient easy use ,0.74
assist restaurant ? ! Customer service useless management want money food bad Terrible experience thought past level interaction Disappointed dissatisfied ,-0.49100000000000005
not order eats rip food order away not delivery checked bill app Surprise times order times driver not deliver food eats no know guess driver hungry use service ,-0.00399999999999999
Great service Little no ,0.274
Amazing ,1.0
not authorize order ,0.0
ordered extra large : loudly crying face : : loudly crying face : shame ,-0.571
not log app ,0.0
times order not correct not applied properly provide good customer service happen ! ,0.225
not food ,0.0
search phone # customer service horrible spent meal not eat app driver took said bring missing credit fraudulent - deliver food know missing restaurant culpable missing Customer lost forever ,-0.33999999999999997
Delivery quick driver polite food lovely ,0.432
Disappointed no time customer Cancel order Cancel option comes use Cancel Option no way Contact Eats Customer Service Help option App Truly Useless fix ,-0.29000000000000004
super f y r de ,0.796
end ,0.0
Easy follow guide ,0.592
Pretty useful ,1.0
poorly designed app non inflexible poor customer service poor attitude staff ,-0.408
Great delivery ,0.804
Alright ,1.0
Good ,1.0
Frequently causing company ordered food today driver restaurant order No notification hungry waiting food not coming Previously similar evidence time driver not restaurant kept telling new slight delay gave : spent trying cancel order not ,-0.173
cool ! ,1.0
app falsely promotion expiry brought support barely read complaint like idiot ,-0.016000000000000014
delivery low food half hour late no sign ,-0.417
Nice ,1.0
Great service Food time People nice ,0.633
Use day ,0.0
good ,1.0
Comes handy unable drive grab bite Excellent ! ! ,0.417
Convenient ,0.0
Not able purchase app despite multiple telling mobile number not tick ,0.115
good app restaurant not able special example Subway site not work leave certain sandwich certain dressing like spicy brown mustard ,0.024999999999999994
Quick ,0.0
Excelente la n de el punto de en ,0.0
mess regular expect receive meat multiple times vegetarian ,-0.263
app excellent order driver great : hundred : ,0.661
Ya help lot ,0.574
nt able complete order days eats no reply getting problem fixed ! ! ,-0.379
Great work no ,0.26100000000000007
not tried times ,0.0
order time bite no trust time ,0.11499999999999996
Easy good service time cool menu restaurant ways order personal liking e order / n / ice water not easy report order ! Thank ! ,0.39199999999999996
Good ,1.0
Easy quick use ,0.592
best food delivery app ,0.583
Super ,1.0
app giving needs verify step time verification card verification not work send error message time app useless ,0.087
not continue giving phone number not area Uninstalled finding number need place order not open app ,0.03199999999999999
Stop making pick town ,-0.423
,0.0
easy convenient ,0.744
,0.0
use work mixed experience message received acquired not work ,0.0
home times disappointment times end order order ,-0.355
Highly ! ,0.0
half star time ordered eats said - delivery taken food cold ! use wo nt recommend extremely dissatisfied unhappy ! ! ! ,-0.196
Horrible service food came cold disgusting delivery driver wife car hem dog come car walk door food wave hem finally car food disgusting eats gave dollar credit instead refund horrible service ,-0.264
issue mile away want delivery range not leave place employment eats getting old needs fixed ,0.158
wish awesome service ,0.872
rude justify serving cold food instead hot money gesture fed time bad customer service Going Spent way money bad attitude ,-0.37
like app find service fee delivery fee tip ,0.263
,0.0
,0.0
time one driver stole food order ! ,0.0
poor service attitude consumer ,-0.508
nice convenient ,0.737
awesome communicate reasonable ,0.672
time eats delivery service thank ! ! ,0.435
App terrible let order food no deliver ,-0.515
Great app easy ,0.875
App rarely works :( No way contact support right away ,0.5
O d u wienie t ni s da ? C e mo u y e jest wa na si wi w na m si p w ko ,0.0
lost storage inconvenience app ,-0.706
order hope amazing ,0.87
good way better eat ! ,0.753
work use order time saying restaurant order not ordered ? later deliver later unavailable ? aggravating order ton food friend family willing spend ton money suddenly unavailable ? ? ? fix ? lot not work ,0.059
Easy simple good informative menu choice ,0.592
Sorry app acquired account not open sad ,0.141
deliver hot food cold bag food stay warm Thanks ,0.407
time ,0.0
twice got wrong different ,-0.508
good : : ,1.0
Good Happy Eats ,0.868
damn ,-1.0
Great app ,0.804
order Remove Play store ,0.444
got forget ,-0.655
not allow order food no driver waiting food nt cancel not refund ,-0.395
Super ,1.0
Perfect fast efficient ,0.867
register number password not exist like ,-0.10999999999999999
app time got worse worse Food night not eat awful driver times said not find house food cold time got complaint given credit account not use not Shocking customer service ,-0.133
app taking wong place food cold wong place leading know send saying app wong place ,0.0
not worth pay three times price simply fast food order breakfast came extra two dollar not plus tax delivery pay want cancel order long cancel eats garbage way gouge people hard money ,-0.08900000000000001
no delivery choice included ,-0.423
best phone service friendly thanks ,0.837
Food warm late live couple away not drive restaurant disable driver great attitude excellent service order food night not receive order time ,0.338
app wrong apartment address correct routing based location ,-0.307
expensive delivery Not worth ,-0.357
love ,1.0
able order app ? unavailable days year ,0.0
App support rubbish contact generic ,0.403
Worse app ,-0.756
bad previous order location new order app charge wrong location App current location map ,-0.355
good total scam not ordered lunch two people Two works hour food menu ! try contact eats no way direct contact ( phone chat ) leave message reply eats treat app bye ! ,-0.055999999999999994
no company Twice issue food response advice stick ,-0.239
,0.0
Good ,1.0
Scanning card not work not order ,0.0
Perfect ,1.0
User friendly & reliable ! ,0.636
new number reset new no option fail app design not food order ,-0.27499999999999997
nt properly send text ,0.0
Food came not approve refund restaurant said refund Uninstalled pass customer service not care making money food edible not Good riddance use app problem app inconvenience breakfast not leave house asleep early morning late inedible ,-0.219
bad experience ! ,-0.791
remove app service not available ,0.0
Order times Disappointing ,-0.615
Punctual ,0.0
Deliver worse ,-0.756
help not help Not valid address send note ! ! No option purchase app ( latest version ) option purchase app ; zero help Terrible customer service resolve Guess not want money want buy Pass ! ,0.09300000000000003
convenient ,0.0
loss ,-1.0
good ,1.0
: litter bin sign : ,0.0
Tried food app order immediately money taken account trying money two days waiting response app ,0.0
app completely broken address card not working ,-0.361
Excellent ,1.0
ordered food hour ago ! ! ! order hope not not able deliver literally ,0.274
easy ,1.0
,0.0
great ,1.0
Super ,1.0
- ( ? ) ( ? ) ,0.0
received offering order ended paying reduction no way apply reduction order order no way cancel find cheap way trick people use application ,-0.297
Wasted data time directly redirect instead showing app Wasting time ,-0.424
service good restaurant mouth not accept responsibility service provide delivery driver admit not know area lost arrive ice cold hot food inside insulated bag food not wary not refund not accept responsibility reply / ,0.05900000000000001
Terrible use ,-0.756
Cool ,1.0
Thanks time limit cancel order ,0.11399999999999999
works perfect drive leaving sofa ! Thank not no system error ( no ) Completely miss breakfast sessions not reliable ,0.419
Driver order stole food refund willing steal food not imagine food eat way not use app ,-0.176
Good app fast ,0.592
hi ne : expressionless face : : expressionless face : : expressionless face : ,0.0
good app ,0.744
,0.0
Excellent ,1.0
three find order not coming big waste time ,0.25
Missing Eats : crying face : ,-0.726
application bad ,-0.778
useful app ,0.744
Excellent app ,0.787
service offer Conveniently offer satisfaction service satisfaction convenient offer service not service u saving ur rush time order saving realizing u end not saving notice nt cover service different depending order ,0.177
worst app people applied promotion not apply ,-0.406
free good quiet expensive ,0.756
Best app : red heart : : red heart : : red heart : : United : ,0.5
got paper saying area got app not ? ,0.0
great app great service food delivery easy wish staff better opt guess weigh good bad ,0.517
like zero tried app twice time not deliver app not past address use - ago obviously no way going app not trying ,0.011999999999999997
According app service not area bull friend ordered app ( area ) no not ? visit delivery person store know obviously operating area ,-0.211
generally not recently not map gone quality ,0.0
Grate service ,0.0
Good service ! ,0.761
/ / booked ride railway station confirmation driver share location said m away reach time said previous passenger like saman tab na rude arrogant not got driver pickup point rely ,-0.010999999999999982
Good ,1.0
Eats matter fact food delivery significantly inflated price restaurant menu charge delivery public ,0.084
hate not accurate timing food pay service delivery favor place directly ,-0.152
use app time Food driver not hear not contact restaurant finally like not sent food address order incomplete not not taste nice zero ,0.176
Garbage company Getting rid app ,0.0
want eats ,0.565
Worst food delivery app charging food order support no help given bunch technical ,-0.04299999999999998
Needs warning store ; tried order times close decided ,-0.255
Food good right time ! ! ,0.537
not DEBIT credit card book order payment showing Card pay cash help ,-0.05700000000000002
good ,1.0
Not satisfy problem second time login : frowning face : : frowning face : : frowning face : ,-0.392
Nice ,1.0
not apply account think previous user exact phone number not apply ,0.115
Useless app ,-0.737
good ,1.0
Excellent service ,0.787
Payment works time ,0.0
Customer service absolutely zero Impossible find phone number goes wrong buried help phone disconnected dodgy ! ! ,-0.07700000000000001
not work half time ,0.0
App fine CUSTOMER SERVICE PEOPLE NOT HELPFUL KIND SUPPORT RATE ,-0.42900000000000005
NOT ACCOUNT LOGIN DONT INSTALL FAKE APP ,0.299
Great app ! ,0.815
Pathetic not want negative honest force eats restaurant chose good burnt cold not care want Post doubt second time trying post ,-0.246
Great service ,0.804
Wonderful food time ,0.649
Lack - app tech support ,0.056999999999999995
Worked flawlessly ,0.643
App not work Stuck enter address screen not search address ,0.162
Love ,1.0
Nice good ,1.0
,0.0
Nice ,1.0
Love ,1.0
app st time not wait food phone finally not indication food nope notification waiting driver order kept app & location left street restaurant apartment building & no & late reorder ,-0.078
good reliable problem lot time hope youl fix problem grateful gave ,0.16899999999999998
Fast easy fun use ,0.756
en en ,0.0
great service ,0.804
dirty eats add option original restaurant add fake nt let kind eats food safety people use eats ,0.095
Awesome ,1.0
good ,1.0
miss eats not order app price food cost hight delivery charge tax high miss come soon ,-0.186
eat pass not aware authorized trying contact like not refund agreed knowledge charge stuff not tell tell oh nt refund eats pass authorized door dash told not refund unauthorized charge card ,0.020999999999999998
Exercise ,0.0
Quick n fast food love ,0.583
far amazing ,0.792
Bad designed app like order reality removing ended paying broth ,-0.07100000000000001
Wrong order - got half refund Food insanely ,-0.341
hour half ! Food app said no way getting contact customer service waiting want refund ! insane ! ! ! ! ,-0.246
Poor experience great not constantly disappointment ,0.28700000000000003
Good app order annoying app ,0.02300000000000002
good ,1.0
Lately unable order period Scroll select restaurant order click check boom Server Error Order location far store aggravating getting home work order getting stopped right paying told not nope rinse repeat utterly ridiculous play guessing depending app ,-0.157
el m de p sima n ,0.0
Good substitute choice ,0.592
Perfection time saved ,0.867
free delivery promotion use change ,0.452
nice easy order Great occasion ,0.831
quit pad nail service fee tack delivery fee pad tax order costing tip ! ! ,0.0
time recently ran problem ordered meal regular account stopped eats advice not payment declined bank bank charge process one point number account Got transferred like times told damn thing nt use app ,-0.092
Great time ,0.804
wrong address ,-0.756
great ! Easy use ,0.879
Nice easy long days ,0.74
Broken navigation system incorrect location chase one starring raised concern countless times no avail choose better approximate location allow use location pointer similar regular app not wrong love Eats regular customer finally fed chasing game Wo not coming till fixed ,-0.025999999999999995
nt ley pay ,-0.412
Wish better ,1.0
address wrong fixed times ,-0.508
Excellent little ,0.787
